8.0801	0.98824	1	1	1.013
8.0968	0.98855	1	1	1.0136
8.1135	0.98887	1	1	1.0131
8.1302	0.98918	1	1	1.0116
8.1469	0.9895	1	1	1.0093
8.1636	0.98983	1	1	1.0063
8.1803	0.99015	1	1	1.0028
8.197	0.99048	1	1	0.99922
8.2137	0.99081	1	1	0.99574
8.2304	0.99114	1	1	0.99266
8.2471	0.99147	1	1	0.99019
8.2638	0.9918	1	1	0.98852
8.2805	0.99213	1	1	0.98777
8.2972	0.99246	1	1	0.98796
8.3139	0.99279	1	1	0.98908
8.3306	0.99312	1	1	0.99103
8.3472	0.99345	1	1	0.99362
8.3639	0.99378	1	1	0.99667
8.3806	0.99411	1	1	0.99991
8.3973	0.99444	1	1	1.0031
8.414	0.99476	1	1	1.006
8.4307	0.99509	1	1	1.0084
8.4474	0.99541	1	1	1.0101
8.4641	0.99573	1	1	1.011
8.4808	0.99604	1	1	1.011
8.4975	0.99636	1	1	1.0102
8.5142	0.99667	1	1	1.0086
8.5309	0.99697	1	1	1.0064
8.5476	0.99728	1	1	1.0037
8.5643	0.99758	1	1	1.0008
8.581	0.99788	1	1	0.99788
8.5977	0.99817	1	1	0.99517
8.6144	0.99846	1	1	0.99287
8.6311	0.99875	1	1	0.99117
8.6477	0.99903	1	1	0.99018
8.6644	0.99931	1	1	0.98995
8.6811	0.99958	1	1	0.99051
8.6978	0.99985	1	1	0.99179
8.7145	1.0001	1	1	0.99367
8.7312	1.0004	1	1	0.99601
8.7479	1.0006	1	1	0.99862
8.7646	1.0009	1	1	1.0013
8.7813	1.0011	1	1	1.0038
8.798	1.0014	1	1	1.006
8.8147	1.0016	1	1	1.0077
8.8314	1.0018	1	1	1.0087
8.8481	1.002	1	1	1.0091
8.8648	1.0022	1	1	1.0088
8.8815	1.0025	1	1	1.0078
8.8982	1.0027	1	1	1.0062
8.9149	1.0029	1	1	1.0042
8.9316	1.0031	1	1	1.0018
8.9482	1.0032	1	1	0.99942
8.9649	1.0034	1	1	0.99709
8.9816	1.0036	1	1	0.99502
8.9983	1.0038	1	1	0.99338
9.015	1.0039	1	1	0.99227
9.0317	1.0041	1	1	0.99177
9.0484	1.0042	1	1	0.99192
9.0651	1.0044	1	1	0.99268
9.0818	1.0045	1	1	0.994
9.0985	1.0047	1	1	0.99575
9.1152	1.0048	1	1	0.9978
9.1319	1.0049	1	1	0.99999
9.1486	1.005	1	1	1.0021
9.1653	1.0051	1	1	1.0041
9.182	1.0052	1	1	1.0057
9.1987	1.0053	1	1	1.0068
9.2154	1.0054	1	1	1.0074
9.2321	1.0055	1	1	1.0074
9.2487	1.0056	1	1	1.0068
9.2654	1.0057	1	1	1.0058
9.2821	1.0057	1	1	1.0043
9.2988	1.0058	1	1	1.0025
9.3155	1.0058	1	1	1.0005
9.3322	1.0059	1	1	0.99853
9.3489	1.0059	1	1	0.99672
9.3656	1.006	1	1	0.99518
9.3823	1.006	1	1	0.99404
9.399	1.006	1	1	0.99339
9.4157	1.0061	1	1	0.99325
9.4324	1.0061	1	1	0.99363
9.4491	1.0061	1	1	0.9945
9.4658	1.0061	1	1	0.99578
9.4825	1.0061	1	1	0.99735
9.4992	1.0061	1	1	0.99911
9.5159	1.0061	1	1	1.0009
9.5326	1.0061	1	1	1.0026
9.5492	1.0061	1	1	1.0041
9.5659	1.0061	1	1	1.0052
9.5826	1.006	1	1	1.0059
9.5993	1.006	1	1	1.0061
9.616	1.006	1	1	1.0059
9.6327	1.0059	1	1	1.0052
9.6494	1.0059	1	1	1.0041
9.6661	1.0058	1	1	1.0028
9.6828	1.0058	1	1	1.0012
9.6995	1.0057	1	1	0.99958
9.7162	1.0057	1	1	0.99801
9.7329	1.0056	1	1	0.99663
9.7496	1.0056	1	1	0.99553
9.7663	1.0055	1	1	0.99479
9.783	1.0054	1	1	0.99447
9.7997	1.0054	1	1	0.99457
9.8164	1.0053	1	1	0.9951
9.8331	1.0052	1	1	0.99599
9.8497	1.0051	1	1	0.99717
9.8664	1.0051	1	1	0.99855
9.8831	1.005	1	1	1
9.8998	1.0049	1	1	1.0015
9.9165	1.0048	1	1	1.0028
9.9332	1.0047	1	1	1.0038
9.9499	1.0046	1	1	1.0046
9.9666	1.0045	1	1	1.005
9.9833	1.0044	1	1	1.005
10	1.0043	1	1	1.0046
